Elapsed Time,Log,RIP Resp,PPG PulseOx1,Heart Rate PulseOx1,Grip Strength Sensor 1,SpO2 PulseOx1,Pulse d(Trace)/dt,Pulse d2(Trace)/dt2,Pulse Rate (BPM),d(Pulse Rate)/dt (BPMPM),Pulse Interval (ms),Pulse RMSSD (ms),Pulse SDNN (BPM),Pulse P50 (%),Pulse Live Residual
652.56805, ,-0.1875,81.38552,51,519.8947,99,0.078125,-0.06593323,52.00739,7.278018,1133.3334,14.740553,0.75473857,0,81.38552
652.572, ,-0.1875,81.41726,51,519.8947,99,0.03173828,-0.04638672,52.00739,7.278018,1133.3334,14.740553,0.75473857,0,81.41726
652.57605, ,-0.1875,81.41726,51,519.8947,99,0.03173828,-0.04638672,52.00739,7.278018,1133.3334,14.740553,0.75473857,0,81.41726
652.58, ,-0.1875,81.41726,51,520.1089,99,0.03173828,-0.04638672,52.00739,7.278018,1133.3334,14.740553,0.75473857,0,81.41726
652.58405, ,-0.1875,81.42214,51,520.1089,99,0.0048828125,-0.026855469,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.818825
652.588, ,-0.1875,81.42214,51,520.1089,99,0.0048828125,-0.026855469,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.818825
652.59204, ,-0.1875,81.42214,51,520.1089,99,0.0048828125,-0.026855469,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.818825
652.596, ,-0.1875,81.42214,51,519.8947,99,0.0048828125,-0.026855469,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.818825
652.60004, ,-0.1875,81.42214,51,519.8947,99,0,-0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.055786
652.604, ,-0.1875,81.42214,51,520.1089,99,0,-0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.055786
652.60803, ,-0.1875,81.42214,51,519.8947,99,0,-0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.055786
652.61206, ,-0.1875,81.42947,51,519.8947,99,0.0073242188,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.34204
652.616, ,-0.1875,81.42947,51,520.1089,99,0.0073242188,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.34204
652.62006, ,-0.1875,81.42947,51,519.8947,99,0.0073242188,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.34204
652.624, ,-0.1875,81.45388,51,519.8947,99,0.024414063,0.017089844,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.666145
652.62805, ,-0.1875,81.45388,51,520.1089,99,0.024414063,0.017089844,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.666145
652.632, ,-0.1875,81.45388,51,519.8947,99,0.024414063,0.017089844,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.666145
652.63605, ,-0.1875,81.45388,51,519.8947,99,0.024414063,0.017089844,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.666145
652.64, ,-0.1875,81.4905,51,519.8947,99,0.036621094,0.012207031,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.99577
652.64404, ,-0.1875,81.4905,51,520.1089,99,0.036621094,0.012207031,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.99577
652.648, ,-0.1875,81.4905,51,519.8947,99,0.036621094,0.012207031,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.99577
652.65204, ,-0.1875,81.529564,51,519.8947,99,0.0390625,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.29941
652.656, ,-0.1875,81.529564,51,520.1089,99,0.0390625,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.29941
652.66003, ,-0.1875,81.529564,51,519.8947,99,0.0390625,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.29941
652.664, ,-0.1875,81.55398,51,519.8947,99,0.024414063,-0.0146484375,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.535736
652.668, ,-0.1875,81.55398,51,519.8947,99,0.024414063,-0.0146484375,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.535736
652.67206, ,-0.1875,81.55398,51,520.1089,99,0.024414063,-0.0146484375,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.535736
652.676, ,-0.1875,81.55398,51,519.8947,99,0.024414063,-0.0146484375,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.535736
652.68005, ,-0.1875,81.55398,51,519.8947,99,0,-0.024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.67879
652.684, ,-0.1875,81.55398,51,519.8947,99,0,-0.024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.67879
652.68805, ,-0.1875,81.55398,51,519.8947,99,0,-0.024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.67879
652.692, ,-0.1875,81.52224,51,520.1089,99,-0.03173828,-0.03173828,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.709526
652.69604, ,-0.1875,81.52224,51,520.1089,99,-0.03173828,-0.03173828,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.709526
652.7, ,-0.1875,81.52224,51,519.8947,99,-0.03173828,-0.03173828,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.709526
652.70404, ,-0.1875,81.45388,51,520.1089,99,-0.068359375,-0.036621094,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.622154
652.708, ,-0.1875,81.45388,51,519.8947,99,-0.068359375,-0.036621094,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.622154
652.71204, ,-0.1875,81.45388,51,519.8947,99,-0.068359375,-0.036621094,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.622154
652.716, ,-0.1875,81.45388,51,519.8947,99,-0.068359375,-0.036621094,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.622154
652.72003, ,-0.1875,81.34646,51,520.1089,99,-0.107421875,-0.0390625,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.44798
652.72406, ,-0.1875,81.34646,51,519.8947,99,-0.107421875,-0.0390625,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.44798
652.728, ,-0.1875,81.34646,51,519.8947,99,-0.107421875,-0.0390625,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.44798
652.73206, ,-0.1875,81.20241,51,519.8947,99,-0.1440506,-0.036636353,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.24379
652.736, ,-0.1875,81.20241,51,519.8947,99,-0.1440506,-0.036636353,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.24379
652.74005, ,-0.1875,81.20241,51,520.1089,99,-0.1440506,-0.036636353,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.24379
652.744, ,-0.1875,81.03883,51,519.8947,99,-0.16357422,-0.01953125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.05014
652.74805, ,-0.1875,81.03883,51,519.8947,99,-0.16357422,-0.01953125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.05014
652.752, ,-0.1875,81.03883,51,519.8947,99,-0.16357422,-0.01953125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.05014
652.75604, ,-0.1875,81.03883,51,520.1089,99,-0.16357422,-0.01953125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,81.05014
652.76, ,-0.1875,80.86061,51,520.1089,99,-0.17822266,-0.0146484375,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.86271
652.76404, ,-0.1875,80.86061,51,519.8947,99,-0.17822266,-0.0146484375,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.86271
652.768, ,-0.1875,80.86061,51,519.8947,99,-0.17822266,-0.0146484375,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.86271
652.77203, ,-0.1875,80.69215,51,519.6806,99,-0.16846466,0.009765625,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.692406
652.776, ,-0.1875,80.69215,51,519.8947,99,-0.16846466,0.009765625,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.692406
652.78, ,-0.1875,80.69215,51,520.1089,99,-0.16846466,0.009765625,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.692406
652.78406, ,-0.1875,80.54322,51,519.8947,99,-0.14892578,0.019546509,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.54324
652.788, ,-0.1875,80.54322,51,520.1089,99,-0.14892578,0.019546509,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.54324
652.79205, ,-0.1875,80.54322,51,519.8947,99,-0.14892578,0.019546509,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.54324
652.796, ,-0.1875,80.54322,51,520.1089,99,-0.14892578,0.019546509,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.54324
652.80005, ,-0.1875,80.42359,51,520.1089,99,-0.119628906,0.029296875,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.42359
652.804, ,-0.1875,80.42359,51,519.8947,99,-0.119628906,0.029296875,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.42359
652.80804, ,-0.1875,80.42359,51,519.8947,99,-0.119628906,0.029296875,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.42359
652.812, ,-0.1875,80.33082,51,520.1089,99,-0.09277344,0.026855469,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.33082
652.81604, ,-0.1875,80.33082,51,519.8947,99,-0.09277344,0.026855469,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.33082
652.82, ,-0.1875,80.33082,51,519.8947,99,-0.09277344,0.026855469,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,80.33082
652.82404, ,-0.1875,80.2649,51,520.1089,99,-0.06591797,0.026855469,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.50923
652.828, ,-0.1875,80.2649,51,519.8947,99,-0.06591797,0.026855469,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.50923
652.83203, ,-0.1875,80.2649,51,519.8947,99,-0.06591797,0.026855469,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.50923
652.83606, ,-0.1875,80.2649,51,519.8947,99,-0.06591797,0.026855469,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.50923
652.84, ,-0.1875,80.20874,51,520.1089,99,-0.056159973,0.009750366,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.51281
652.84406, ,-0.1875,80.20874,51,519.8947,99,-0.056159973,0.009750366,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.51281
652.848, ,-0.1875,80.20874,51,519.8947,99,-0.056159973,0.009750366,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.51281
652.85205, ,-0.1875,80.15747,51,519.8947,99,-0.05126953,0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.54745
652.856, ,-0.1875,80.15747,51,520.1089,99,-0.05126953,0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.54745
652.86005, ,-0.1875,80.15747,51,520.1089,99,-0.05126953,0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.54745
652.864, ,-0.1875,80.1062,51,519.8947,99,-0.05126953,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.60337
652.86804, ,-0.1875,80.1062,51,519.8947,99,-0.05126953,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.60337
652.872, ,-0.1875,80.1062,51,519.8947,99,-0.05126953,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.60337
652.87604, ,-0.1875,80.1062,51,519.8947,99,-0.05126953,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.60337
652.88, ,-0.1875,80.05249,51,519.8947,99,-0.053710938,-0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.66889
652.88403, ,-0.1875,80.05249,51,519.8947,99,-0.053710938,-0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.66889
652.88806, ,-0.1875,80.05249,51,519.8947,99,-0.053710938,-0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.66889
652.892, ,-0.1875,79.9939,51,519.8947,99,-0.05859375,-0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.73293
652.89606, ,-0.1875,79.9939,51,519.8947,99,-0.05859375,-0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.73293
652.9, ,-0.1875,79.9939,51,519.8947,99,-0.05859375,-0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.73293
652.90405, ,-0.1875,79.9353,51,520.1089,99,-0.05859375,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.78919
652.908, ,-0.1875,79.9353,51,519.8947,99,-0.05859375,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.78919
652.91205, ,-0.1875,79.9353,51,519.8947,99,-0.05859375,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.78919
652.916, ,-0.1875,79.9353,51,519.8947,99,-0.05859375,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.78919
652.92004, ,-0.1875,79.87915,51,520.1089,99,-0.056152344,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.8316
652.924, ,-0.1875,79.87915,51,519.8947,99,-0.056152344,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.8316
652.92804, ,-0.1875,79.87915,51,519.8947,99,-0.056152344,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.8316
652.932, ,-0.1875,79.82544,51,519.8947,99,-0.053710938,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.85113
652.93604, ,-0.1875,79.82544,51,519.8947,99,-0.053710938,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.85113
652.94, ,-0.1875,79.82544,51,519.8947,99,-0.053710938,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.85113
652.94403, ,-0.1875,79.77905,51,519.8947,99,-0.04638672,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.84724
652.94806, ,-0.1875,79.77905,51,519.8947,99,-0.04638672,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.84724
652.952, ,-0.1875,79.77905,51,520.1089,99,-0.04638672,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.84724
652.95605, ,-0.1875,79.77905,51,520.1089,99,-0.04638672,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.84724
652.96, ,-0.1875,79.73022,51,519.8947,99,-0.048835754,-0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.80645
652.96405, ,-0.1875,79.73022,51,519.8947,99,-0.048835754,-0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.80645
652.968, ,-0.1875,79.73022,51,519.8947,99,-0.048835754,-0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.80645
652.97205, ,-0.1875,79.691154,51,519.8947,99,-0.0390625,0.009780884,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.74731
652.976, ,-0.1875,79.691154,51,519.8947,99,-0.0390625,0.009780884,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.74731
652.98004, ,-0.1875,79.691154,51,519.8947,99,-0.0390625,0.009780884,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.74731
652.984, ,-0.1875,79.65209,51,519.8947,99,-0.0390625,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.679886
652.98804, ,-0.1875,79.65209,51,519.8947,99,-0.0390625,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.679886
652.992, ,-0.1875,79.65209,51,519.8947,99,-0.0390625,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.679886
652.99603, ,-0.1875,79.65209,51,519.8947,99,-0.0390625,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.679886
653.00006, ,-0.1875,79.61547,51,519.8947,99,-0.036621094,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.62478
653.004, ,-0.1875,79.61547,51,519.8947,99,-0.036621094,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.62478
653.00806, ,-0.1875,79.61547,51,519.8947,99,-0.036621094,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.62478
653.012, ,-0.1875,79.58129,51,519.8947,99,-0.034179688,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.583374
653.01605, ,-0.1875,79.58129,51,519.8947,99,-0.034179688,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.583374
653.02, ,-0.1875,79.58129,51,519.8947,99,-0.034179688,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.583374
653.02405, ,-0.1875,79.551994,51,519.8947,99,-0.029296875,0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.552315
653.028, ,-0.1875,79.551994,51,519.8947,99,-0.029296875,0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.552315
653.03204, ,-0.1875,79.551994,51,519.8947,99,-0.029296875,0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.552315
653.036, ,-0.1875,79.551994,51,519.8947,99,-0.029296875,0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.552315
653.04004, ,-0.1875,79.52514,51,519.8947,99,-0.026855469,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.52517
653.044, ,-0.1875,79.52514,51,519.8947,99,-0.026855469,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.52517
653.04803, ,-0.1875,79.52514,51,520.1089,99,-0.026855469,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.52517
653.052, ,-0.1875,79.50317,51,519.8947,99,-0.021972656,0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.50317
653.056, ,-0.1875,79.50317,51,520.1089,99,-0.021972656,0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.50317
653.06006, ,-0.1875,79.50317,51,519.8947,99,-0.021972656,0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.50317
653.064, ,-0.1875,79.483635,51,519.8947,99,-0.01953125,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.483635
653.06805, ,-0.1875,79.483635,51,519.8947,99,-0.01953125,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.483635
653.072, ,-0.1875,79.483635,51,520.1089,99,-0.01953125,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.483635
653.07605, ,-0.1875,79.483635,51,519.8947,99,-0.01953125,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.483635
653.08, ,-0.1875,79.46166,51,520.1089,99,-0.021972656,-0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.46166
653.08405, ,-0.1875,79.46166,51,519.8947,99,-0.021972656,-0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.46166
653.088, ,-0.1875,79.46166,51,519.6806,99,-0.021972656,-0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.46166
653.09204, ,-0.1875,79.44213,51,519.8947,99,-0.01953125,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.44213
653.096, ,-0.1875,79.44213,51,519.8947,99,-0.01953125,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.44213
653.10004, ,-0.1875,79.44213,51,520.1089,99,-0.01953125,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.44213
653.104, ,-0.1875,79.42504,51,519.8947,99,-0.017089844,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.42504
653.10803, ,-0.1875,79.42504,51,520.1089,99,-0.017089844,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.42504
653.11206, ,-0.1875,79.42504,51,519.8947,99,-0.017089844,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.42504
653.116, ,-0.1875,79.42504,51,519.8947,99,-0.017089844,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.42504
653.12006, ,-0.1875,79.41039,51,519.8947,99,-0.0146484375,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.41039
653.124, ,-0.1875,79.41039,51,519.8947,99,-0.0146484375,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.41039
653.12805, ,-0.1875,79.41039,51,519.8947,99,-0.0146484375,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.41039
653.132, ,-0.1875,79.398186,51,520.1089,99,-0.012207031,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.398186
653.13605, ,-0.1875,79.398186,51,520.1089,99,-0.012207031,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.398186
653.14, ,-0.1875,79.398186,51,520.1089,99,-0.012207031,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.398186
653.14404, ,-0.1875,79.3933,51,519.8947,99,-0.0048828125,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.3933
653.148, ,-0.1875,79.3933,51,520.1089,99,-0.0048828125,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.3933
653.15204, ,-0.1875,79.3933,51,520.1089,99,-0.0048828125,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.3933
653.156, ,-0.1875,79.3933,51,520.1089,99,-0.0048828125,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.3933
653.16003, ,-0.1875,79.39086,51,520.1089,99,-0.0024414063,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.39086
653.164, ,-0.1875,79.39086,51,520.1089,99,-0.0024414063,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.39086
653.168, ,-0.1875,79.39086,51,519.8947,99,-0.0024414063,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.39086
653.17206, ,-0.1875,79.38842,51,519.8947,99,-0.0024414063,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.38842
653.176, ,-0.1875,79.38842,51,520.1089,99,-0.0024414063,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.38842
653.18005, ,-0.1875,79.38842,51,519.8947,99,-0.0024414063,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.38842
653.184, ,-0.1875,79.3933,51,519.8947,99,0.0048828125,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.3933
653.18805, ,-0.1875,79.3933,51,519.8947,99,0.0048828125,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.3933
653.192, ,-0.1875,79.3933,51,520.1089,99,0.0048828125,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.3933
653.19604, ,-0.1875,79.3933,51,519.8947,99,0.0048828125,0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.3933
653.2, ,-0.1875,79.398186,51,519.8947,99,0.0048828125,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.398186
653.20404, ,-0.1875,79.398186,51,519.8947,99,0.0048828125,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.398186
653.208, ,-0.1875,79.398186,51,519.8947,99,0.0048828125,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.398186
653.21204, ,-0.1875,79.40307,51,519.8947,99,0.0048828125,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.40307
653.216, ,-0.1875,79.40307,51,519.8947,99,0.0048828125,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.40307
653.22003, ,-0.1875,79.40307,51,519.8947,99,0.0048828125,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.40307
653.22406, ,-0.1875,79.40551,51,519.8947,99,0.0024414063,-0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.40551
653.228, ,-0.1875,79.40551,51,519.8947,99,0.0024414063,-0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.40551
653.23206, ,-0.1875,79.40551,51,519.8947,99,0.0024414063,-0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.40551
653.236, ,-0.1875,79.40551,51,520.1089,99,0.0024414063,-0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.40551
653.24005, ,-0.1875,79.40795,51,519.8947,99,0.0024414063,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.40795
653.244, ,-0.1875,79.40795,51,519.8947,99,0.0024414063,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.40795
653.24805, ,-0.1875,79.40795,51,519.8947,99,0.0024414063,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.40795
653.252, ,-0.1875,79.40551,51,519.8947,99,-0.0024414063,-0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.40551
653.25604, ,-0.1875,79.40551,51,519.8947,99,-0.0024414063,-0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.40551
653.26, ,-0.1875,79.40551,51,519.6806,99,-0.0024414063,-0.0048828125,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.40551
653.26404, ,-0.1875,79.395744,51,519.8947,99,-0.009765625,-0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.395744
653.268, ,-0.1875,79.395744,51,519.8947,99,-0.009765625,-0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.395744
653.27203, ,-0.1875,79.395744,51,519.8947,99,-0.009765625,-0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.395744
653.276, ,-0.1875,79.395744,51,519.8947,99,-0.009765625,-0.0073242188,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.395744
653.28, ,-0.1875,79.38842,51,519.8947,99,-0.0073242188,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.38842
653.28406, ,-0.1875,79.38842,51,519.8947,99,-0.0073242188,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.38842
653.288, ,-0.1875,79.38842,51,519.8947,99,-0.0073242188,0.0024414063,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.38842
653.29205, ,-0.1875,79.381096,51,519.8947,99,-0.0073242188,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.381096
653.296, ,-0.1875,79.381096,51,519.8947,99,-0.0073242188,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.381096
653.30005, ,-0.1875,79.381096,51,519.8947,99,-0.0073242188,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.381096
653.304, ,-0.1875,79.37377,51,519.8947,99,-0.0073242188,0,51.879128,5.8200517,1173.3334,19.372902,0.75473857,0,79.37377
